heatName,heatTime,heatDay,category,name1,email1,contact1,name2,email2,contact2,name3,email3,contact3,name4,email4,contact4
Heat_61,13:45,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria61@gmail.com,123456789,,,,
Heat_62,7:00,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria62@gmail.com,123456789,,,,
Heat_63,15:15,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria63@gmail.com,123456789,,,,
Heat_64,9:30,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria64@gmail.com,123456789,,,,
Heat_65,17:00,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria65@gmail.com,123456789,,,,
Heat_66,11:15,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria66@gmail.com,123456789,,,,
Heat_67,20:30,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria67@gmail.com,123456789,,,,
Heat_68,13:45,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria68@gmail.com,123456789,,,,
Heat_69,7:00,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria69@gmail.com,123456789,,,,
Heat_70,15:30,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria70@gmail.com,123456789,,,,
Heat_71,9:45,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria71@gmail.com,123456789,,,,
Heat_72,18:00,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria72@gmail.com,123456789,,,,
Heat_73,11:15,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria73@gmail.com,123456789,,,,
Heat_74,20:30,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria74@gmail.com,123456789,,,,
Heat_75,14:00,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria75@gmail.com,123456789,,,,
Heat_76,7:15,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria76@gmail.com,123456789,,,,
Heat_77,16:30,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria77@gmail.com,123456789,,,,
Heat_78,9:45,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria78@gmail.com,123456789,,,,
Heat_79,18:00,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria79@gmail.com,123456789,,,,
Heat_80,12:30,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria80@gmail.com,123456789,,,,
Heat_81,20:45,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria81@gmail.com,123456789,,,,
Heat_82,14:00,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria82@gmail.com,123456789,,,,
Heat_83,7:15,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria83@gmail.com,123456789,,,,
Heat_84,8:45,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria84@gmail.com,123456789,,,,
Heat_85,17:00,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria85@gmail.com,123456789,,,,
Heat_86,10:15,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria86@gmail.com,123456789,,,,
Heat_87,19:30,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria87@gmail.com,123456789,,,,
Heat_88,13:45,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria88@gmail.com,123456789,,,,
Heat_89,6:15,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria89@gmail.com,123456789,,,,
Heat_90,15:30,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria90@gmail.com,123456789,,,,
Heat_91,8:45,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria91@gmail.com,123456789,,,,
Heat_92,17:00,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria92@gmail.com,123456789,,,,
Heat_93,11:15,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria93@gmail.com,123456789,,,,
Heat_94,19:45,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria94@gmail.com,123456789,,,,
Heat_95,13:00,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria95@gmail.com,123456789,,,,
Heat_96,6:15,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria96@gmail.com,123456789,,,,
Heat_97,15:30,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria97@gmail.com,123456789,,,,
Heat_98,9:45,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria98@gmail.com,123456789,,,,
Heat_99,17:15,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria99@gmail.com,123456789,,,,
Heat_100,11:30,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria100@gmail.com,123456789,,,,
Heat_101,19:45,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria101@gmail.com,123456789,,,,
Heat_102,13:00,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria102@gmail.com,123456789,,,,
Heat_103,7:15,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria103@gmail.com,123456789,,,,
Heat_104,15:45,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria104@gmail.com,123456789,,,,
Heat_105,9:00,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria105@gmail.com,123456789,,,,
Heat_106,18:15,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria106@gmail.com,123456789,,,,
Heat_107,11:30,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria107@gmail.com,123456789,,,,
Heat_108,20:45,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria108@gmail.com,123456789,,,,
Heat_109,13:15,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria109@gmail.com,123456789,,,,
Heat_110,7:30,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria110@gmail.com,123456789,,,,
Heat_111,16:45,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria111@gmail.com,123456789,,,,
Heat_112,9:00,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria112@gmail.com,123456789,,,,
Heat_113,18:15,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria113@gmail.com,123456789,,,,
Heat_114,11:45,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria114@gmail.com,123456789,,,,
Heat_115,20:00,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria115@gmail.com,123456789,,,,
Heat_116,14:15,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria116@gmail.com,123456789,,,,
Heat_117,7:30,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria117@gmail.com,123456789,,,,
Heat_118,16:00,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria118@gmail.com,123456789,,,,
Heat_119,10:15,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria119@gmail.com,123456789,,,,
Heat_120,10:30,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria120@gmail.com,123456789,,,,
Heat_121,19:45,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria121@gmail.com,123456789,,,,
Heat_122,12:00,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria122@gmail.com,123456789,,,,
Heat_123,6:30,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria123@gmail.com,123456789,,,,
Heat_124,15:45,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria124@gmail.com,123456789,,,,
Heat_125,8:00,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria125@gmail.com,123456789,,,,
Heat_126,17:15,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria126@gmail.com,123456789,,,,
Heat_127,10:30,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria127@gmail.com,123456789,,,,
Heat_128,19:00,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria128@gmail.com,123456789,,,,
Heat_129,13:15,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria129@gmail.com,123456789,,,,
Heat_130,6:30,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria130@gmail.com,123456789,,,,
Heat_131,15:45,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria131@gmail.com,123456789,,,,
Heat_132,8:00,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria132@gmail.com,123456789,,,,
Heat_133,17:30,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria133@gmail.com,123456789,,,,
Heat_134,11:45,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria134@gmail.com,123456789,,,,
Heat_135,19:00,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria135@gmail.com,123456789,,,,
Heat_136,13:15,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria136@gmail.com,123456789,,,,
Heat_137,7:30,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria137@gmail.com,123456789,,,,
Heat_138,15:00,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria138@gmail.com,123456789,,,,
Heat_139,9:15,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria139@gmail.com,123456789,,,,
Heat_140,17:30,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria140@gmail.com,123456789,,,,
Heat_141,11:45,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria141@gmail.com,123456789,,,,
Heat_142,20:00,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria142@gmail.com,123456789,,,,
Heat_143,13:30,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria143@gmail.com,123456789,,,,
Heat_144,7:45,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria144@gmail.com,123456789,,,,
Heat_145,15:00,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria145@gmail.com,123456789,,,,
Heat_146,9:15,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria146@gmail.com,123456789,,,,
Heat_147,18:45,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria147@gmail.com,123456789,,,,
Heat_148,11:00,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria148@gmail.com,123456789,,,,
Heat_149,20:15,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria149@gmail.com,123456789,,,,
Heat_150,14:30,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria150@gmail.com,123456789,,,,
Heat_151,7:45,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria151@gmail.com,123456789,,,,
Heat_152,16:15,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria152@gmail.com,123456789,,,,
Heat_153,9:30,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria153@gmail.com,123456789,,,,
Heat_154,18:45,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria154@gmail.com,123456789,,,,
Heat_155,12:00,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria155@gmail.com,123456789,,,,
Heat_156,20:15,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria156@gmail.com,123456789,,,,
Heat_157,6:45,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria157@gmail.com,123456789,,,,
Heat_158,14:00,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria158@gmail.com,123456789,,,,
Heat_159,8:15,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria159@gmail.com,123456789,,,,
Heat_160,17:30,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria160@gmail.com,123456789,,,,
Heat_161,10:45,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria161@gmail.com,123456789,,,,
Heat_162,19:15,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria162@gmail.com,123456789,,,,
Heat_163,12:30,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria163@gmail.com,123456789,,,,
Heat_164,6:45,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria164@gmail.com,123456789,,,,
Heat_165,15:00,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria165@gmail.com,123456789,,,,
Heat_166,8:15,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria166@gmail.com,123456789,,,,
Heat_167,17:45,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria167@gmail.com,123456789,,,,
Heat_168,11:00,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria168@gmail.com,123456789,,,,
Heat_169,19:15,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria169@gmail.com,123456789,,,,
Heat_170,13:30,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria170@gmail.com,123456789,,,,
Heat_171,6:45,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria171@gmail.com,123456789,,,,
Heat_172,15:15,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria172@gmail.com,123456789,,,,
Heat_173,9:30,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria173@gmail.com,123456789,,,,
Heat_174,17:45,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria174@gmail.com,123456789,,,,
Heat_175,11:00,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria175@gmail.com,123456789,,,,
Heat_176,19:15,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria176@gmail.com,123456789,,,,
Heat_177,13:45,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria177@gmail.com,123456789,,,,
Heat_178,7:00,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria178@gmail.com,123456789,,,,
Heat_179,15:15,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria179@gmail.com,123456789,,,,
Heat_180,9:30,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria180@gmail.com,123456789,,,,
Heat_181,18:00,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria181@gmail.com,123456789,,,,
Heat_182,11:15,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria182@gmail.com,123456789,,,,
Heat_183,20:30,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria183@gmail.com,123456789,,,,
Heat_184,13:45,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria184@gmail.com,123456789,,,,
Heat_185,7:00,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria185@gmail.com,123456789,,,,
Heat_186,16:30,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria186@gmail.com,123456789,,,,
Heat_187,9:45,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria187@gmail.com,123456789,,,,
Heat_188,18:00,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria188@gmail.com,123456789,,,,
Heat_189,11:15,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria189@gmail.com,123456789,,,,
Heat_190,20:30,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria190@gmail.com,123456789,,,,
Heat_191,14:00,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria191@gmail.com,123456789,,,,
Heat_192,7:15,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria192@gmail.com,123456789,,,,
Heat_193,8:30,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria193@gmail.com,123456789,,,,
Heat_194,16:45,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria194@gmail.com,123456789,,,,
Heat_195,10:00,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria195@gmail.com,123456789,,,,
Heat_196,19:30,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria196@gmail.com,123456789,,,,
Heat_197,12:45,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria197@gmail.com,123456789,,,,
Heat_198,6:00,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria198@gmail.com,123456789,,,,
Heat_199,15:15,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria199@gmail.com,123456789,,,,
Heat_200,8:30,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria200@gmail.com,123456789,,,,
Heat_201,17:00,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria201@gmail.com,123456789,,,,
Heat_202,10:15,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria202@gmail.com,123456789,,,,
Heat_203,19:30,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria203@gmail.com,123456789,,,,
Heat_204,13:45,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria204@gmail.com,123456789,,,,
Heat_205,6:00,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria205@gmail.com,123456789,,,,
Heat_206,15:30,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria206@gmail.com,123456789,,,,
Heat_207,8:45,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria207@gmail.com,123456789,,,,
Heat_208,17:00,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria208@gmail.com,123456789,,,,
Heat_209,11:15,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria209@gmail.com,123456789,,,,
Heat_210,19:30,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria210@gmail.com,123456789,,,,
Heat_211,13:00,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria211@gmail.com,123456789,,,,
Heat_212,7:15,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria212@gmail.com,123456789,,,,
Heat_213,15:30,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria213@gmail.com,123456789,,,,
Heat_214,9:45,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria214@gmail.com,123456789,,,,
Heat_215,17:15,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria215@gmail.com,123456789,,,,
Heat_216,11:30,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria216@gmail.com,123456789,,,,
Heat_217,20:45,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria217@gmail.com,123456789,,,,
Heat_218,13:00,2025-05-10,Singles Open,Turbo Turtles,jose.filipe.chavarria218@gmail.com,123456789,,,,
Heat_219,7:15,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria219@gmail.com,123456789,,,,
Heat_220,15:45,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria220@gmail.com,123456789,,,,
Heat_221,9:00,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria221@gmail.com,123456789,,,,
Heat_222,18:15,2025-05-10,Singles Open,The Underdogs,jose.filipe.chavarria222@gmail.com,123456789,,,,
Heat_223,11:30,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria223@gmail.com,123456789,,,,
Heat_224,20:45,2025-05-10,Singles Open,Snail Racers,jose.filipe.chavarria224@gmail.com,123456789,,,,
Heat_225,13:15,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria225@gmail.com,123456789,,,,
Heat_226,7:30,2025-05-10,Singles Open,Lightning Strikes,jose.filipe.chavarria226@gmail.com,123456789,,,,
Heat_227,16:45,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria227@gmail.com,123456789,,,,
Heat_228,10:45,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria228@gmail.com,123456789,,,,
Heat_229,18:00,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria229@gmail.com,123456789,,,,
Heat_230,12:15,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria230@gmail.com,123456789,,,,
Heat_231,20:30,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria231@gmail.com,123456789,,,,
Heat_232,14:00,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria232@gmail.com,123456789,,,,
Heat_233,8:15,2025-05-10,Singles Open,Speed Demons,jose.filipe.chavarria233@gmail.com,123456789,,,,
Heat_234,17:15,2025-05-10,Singles Open,Storm Chasers,jose.filipe.chavarria234@gmail.com,123456789,,,,
Heat_235,10:30,2025-05-10,Singles Open,Blazing Falcons,jose.filipe.chavarria235@gmail.com,123456789,,,,
Heat_236,19:45,2025-05-10,Singles Open,Chaos Crew,jose.filipe.chavarria236@gmail.com,123456789,,,,
Heat_237,12:00,2025-05-10,Singles Open,Rocket Rabbits,jose.filipe.chavarria237@gmail.com,123456789,,,,
Heat_238,6:15,2025-05-10,Singles Open,Fast & Curious,jose.filipe.chavarria238@gmail.com,123456789,,,,
